basic_tfactortx_id;basic_gene_symbol;basic_ensembl_gene_id;basic_hgnc_id;basic_ncbi_gene_id;basic_protein_name;basic_uniprot_id;basic_jaspar_url;basic_open_targets_url;basic_tf_superclass;basic_tf_class;basic_tf_family;sort_disease_ot_ard_aging_sum_rank;sort_disease_ot_ard_aging_overall_rank;sort_disease_ot_total_assoc_score_rank;sort_disease_ot_ard_total_assoc_count_score_rank;sort_aging_summary_total_db_entries_count_rank;sort_dev_summary_dev_level_category;disease_ot_total_assoc_count;disease_ot_total_assoc_score;disease_ot_total_assoc_count_rank;disease_ot_total_assoc_score_rank;disease_ot_lowconf_count;disease_ot_lowconf_score;disease_ot_lowconf_count_rank;disease_ot_lowconf_score_rank;disease_ot_modconf_count;disease_ot_modconf_score;disease_ot_modconf_count_rank;disease_ot_modconf_score_rank;disease_ot_hiconf_count;disease_ot_hiconf_score;disease_ot_hiconf_count_rank;disease_ot_hiconf_score_rank;disease_ot_ard_disease_count;disease_ot_ard_total_score;disease_ot_ard_disease_count_rank;disease_ot_ard_total_score_rank;disease_ot_ard_strongest_linked_disease;disease_age-related hearing impairment;disease_age-related hearing impairment_rank;disease_age-related macular degeneration;disease_age-related macular degeneration_rank;disease_Alzheimer disease;disease_Alzheimer disease_rank;disease_atherosclerosis;disease_atherosclerosis_rank;disease_benign prostatic hyperplasia;disease_benign prostatic hyperplasia_rank;disease_cancer;disease_cancer_rank;disease_chronic obstructive pulmonary disease;disease_chronic obstructive pulmonary disease_rank;disease_heart failure;disease_heart failure_rank;disease_Ischemic stroke;disease_Ischemic stroke_rank;disease_myocardial infarction;disease_myocardial infarction_rank;disease_non-alcoholic fatty liver disease;disease_non-alcoholic fatty liver disease_rank;disease_osteoarthritis;disease_osteoarthritis_rank;disease_Osteoporosis;disease_Osteoporosis_rank;disease_Parkinson disease;disease_Parkinson disease_rank;disease_sarcopenia;disease_sarcopenia_rank;disease_type 2 diabetes mellitus;disease_type 2 diabetes mellitus_rank;aging_summary_total_db_entries_count;aging_summary_total_db_entries_count_norm;aging_summary_human;aging_summary_mm_influence;aging_summary_ce_influence;aging_summary_dm_influence;aging_PMID35343830_ce;aging_PMID35343830_dm;aging_PMID35343830_mm;aging_PMID35343830_human;aging_hagr_genage_human_inclusion;aging_hagr_genage_ce_influence;aging_hagr_genage_dm_influence;aging_hagr_genage_mm_influence;aging_hagr_cellage_effect;aging_hagr_longevitymap_entries;aging_agingreg_human_influence;aging_senequest_total_entries;aging_opengenes_ce_influence;aging_opengenes_dm_influence;aging_opengenes_mm_influence;aging_opengenes_human_longevity_assoc;dev_summary_total_db_entries_count;dev_summary_dev_level_category;dev_summary_dev_level_category_note;dev_pharos_tcrd_tdl;dev_dgidb_all_drugs;dev_dgidb_MOA_drugs;dev_ttd_approved_drugs;dev_chembl_target_id;dev_chembl_target_name;dev_chembl_target_type;dev_chembl_compounds;dev_chembl_activites;dev_chembl_drug_count;dev_chembl_max_phase;dev_chembl_modality_list;dev_chembl_first_approval_min
TFTX_0042;ATF1;ENSG00000123268;HGNC:783;466;Cyclic AMP-dependent transcription factor ATF-1 (cAMP-dependent transcription factor ATF-1) (Activating transcription factor 1) (Protein TREB36);P18846;#N/A;https://platform.opentargets.org/target/ENSG00000123268;1 Basic domains;1.1 Basic leucine zipper factors (bZIP);1.1.7 CREB-related;1106;316;169;499;407;2_Medium;262;34.62;390;169;180;9.36;496;285;82;25.26;108;115;#N/A;#N/A;#N/A;#N/A;8;0.17;270;499;Cancer;0;43;0.001478319;194;0.004968796;645;0.002217479;350;0;288;0.081236253;228;0;526;0;358;0.064041552;21;0;378;0;352;0.004250168;251;0.003860056;211;0;497;0;134;0.008869917;461;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;3;2_Medium;At least 2/3 Pharos Tchem, DGIDB MOA >0, ChEMBL max phase >0;Tchem;4;4;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0979;TLX2;ENSG00000115297;HGNC:5057;3196;T-cell leukemia homeobox protein 2 (Homeobox protein Hox-11L1) (Neural crest homeobox protein);O43763;https://jaspar.elixir.no/search?q=O43763;https://platform.opentargets.org/target/ENSG00000115297;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.2 NK;2592;983;932;492;1161;3_Medium to Low;223;3.69;450;932;223;3.69;413;619;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;8;0.18;270;492;Cancer;0;43;0;213;0.031856223;303;0;430;0;288;0.072868853;281;0.002217479;473;0.017666559;88;0.011087396;98;0.018840465;128;0;352;0;353;0;327;0.010395871;280;0;134;0.011880555;427;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;3_Medium to Low;"DGIDB indicates drugs with known MOA but a ""Medium"" development level (drugs in or en route to the clinic) not supported by the other databases (at most Tbio and no further information).";Tbio;2;2;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0872;SP7;ENSG00000170374;HGNC:17321;121340;Transcription factor Sp7 (Zinc finger protein osterix);Q8TDD2;#N/A;https://platform.opentargets.org/target/ENSG00000170374;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.1 Three-zinc finger Krüppel-related;1729;571;649;642;407;4_Low;257;7.61;398;649;248;4.27;372;570;8;2.77;652;648;1;0.57;396;462;9;0.11;228;642;Osteoporosis;0;43;0.008869917;111;0.004619748;659;0.001478319;389;0;288;0.015942026;799;0;526;0;358;0;251;0.008869917;186;0.005174118;216;0.013373828;124;0.030761873;41;0;497;0;134;0.019609271;356;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tbio;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0824;SKIL;ENSG00000136603;HGNC:10897;6498;Ski-like protein (Ski-related oncogene) (Ski-related protein);P12757;#N/A;https://platform.opentargets.org/target/ENSG00000136603;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;1497;467;774;541;127;5_None;185;5.59;538;774;176;2.26;505;816;8;2.81;652;645;1;0.52;396;549;9;0.15;228;541;Cancer;0;43;0;213;0.01883548;386;0.008020499;234;0;288;0.083814907;213;0;526;0.002217479;276;0;251;0.004065378;258;0;352;0.002217479;296;0.002217479;263;0.0130247;262;0;134;0.016261514;387;2;0.15;Y;#N/A;Pro-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Pro-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0007;AEBP1;ENSG00000106624;HGNC:303;165;Adipocyte enhancer-binding protein 1 (AE-binding protein 1) (Aortic carboxypeptidase-like protein);Q8IUX7;#N/A;https://platform.opentargets.org/target/ENSG00000106624;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;2064;720;598;298;1161;3_Medium to Low;161;8.54;597;598;147;3.43;592;645;13;4.4;511;494;1;0.7;396;419;9;0.39;228;298;Type 2 Diabetes Mellitus;0;43;0;213;0.033330148;297;0.025708161;94;0;288;0.057719824;354;0.079344483;68;0.016356578;94;0;251;0;378;0.031278364;88;0.008130757;189;0.002956639;237;0;497;0;134;0.135230079;157;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;3_Medium to Low;"DGIDB indicates drugs with known MOA but a ""Medium"" development level (drugs in or en route to the clinic) not supported by the other databases (at most Tbio and no further information).";Tbio;4;4;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0267;FOXK1;ENSG00000164916;HGNC:23480;221937;Forkhead box protein K1 (Myocyte nuclear factor) (MNF);P85037;https://jaspar.elixir.no/search?q=P85037;https://platform.opentargets.org/target/ENSG00000164916;3 Helix-turn-helix domains;3.3 Fork head / winged helix factors;3.3.1 FOX;1694;557;481;45;1161;5_None;175;11.39;559;481;155;5.55;564;470;19;5.32;402;439;1;0.52;396;564;9;1.16;228;45;Alzheimer Disease;0;43;0;213;0.373530971;24;0;430;0.008869917;139;0.040890271;472;0.179192024;37;0;358;0;251;0;378;0.012935295;155;0;353;0.004989328;190;0.373241727;14;0.001478319;114;0.160842229;148;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0324;GTF2I;ENSG00000263001;HGNC:4659;2969;General transcription factor II-I (GTFII-I) (TFII-I) (Bruton tyrosine kinase-associated protein 135) (BAP-135) (BTK-associated protein 135) (SRF-Phox1-interacting protein) (SPIN) (Williams-Beuren syndrome chromosomal region 6 protein);P78347;#N/A;https://platform.opentargets.org/target/ENSG00000263001;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;796;194;348;10;407;3_Medium to Low;190;17.31;525;348;149;2.37;584;799;40;14.39;238;212;1;0.55;396;488;9;1.95;228;10;Type 2 Diabetes Mellitus;0;43;0.001478319;194;0.369579855;34;0;430;0;288;0.019741082;742;0.297073318;20;0.374682965;5;0;251;0.019218152;124;0.073915971;37;0;353;0;327;0.369579855;20;0;134;0.427454651;37;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;3;3_Medium to Low;"DGIDB indicates drugs with known MOA but a ""Medium"" development level (drugs in or en route to the clinic) not supported by the other databases (at most Tbio and no further information).";Tbio;1;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0791;RUNX3;ENSG00000020633;HGNC:10473;864;Runt-related transcription factor 3 (Acute myeloid leukemia 2 protein) (Core-binding factor subunit alpha-3) (CBF-alpha-3) (Oncogene AML-2) (Polyomavirus enhancer-binding protein 2 alpha C subunit) (PEA2-alpha C) (PEBP2-alpha C) (SL3-3 enhancer factor 1 alpha C subunit) (SL3/AKV core-binding factor alpha C subunit);Q13761;https://jaspar.elixir.no/search?q=Q13761;https://platform.opentargets.org/target/ENSG00000020633;6 Immunoglobulin fold;6.4 Runt domain factors;6.4.1 Runt-related;446;81;167;227;62;4_Low;718;34.72;91;167;668;19.22;85;93;49;15;187;203;1;0.51;396;609;9;0.51;228;227;Type 2 Diabetes Mellitus;0;43;0;213;0.038825708;269;0.002217479;350;0;288;0.098529838;126;0.017548883;219;0;358;0;251;0.012575455;155;0;352;0.017050977;99;0.007571254;151;0.073915971;140;0;134;0.24180873;109;3;0.23;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Unclear;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;2;#N/A;#N/A;#N/A;1;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tbio;2;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0914;TCF12;ENSG00000140262;HGNC:11623;6938;Transcription factor 12 (TCF-12) (Class B basic helix-loop-helix protein 20) (bHLHb20) (DNA-binding protein HTF4) (E-box-binding protein) (Transcription factor HTF-4);Q99081;https://jaspar.elixir.no/search?q=Q99081;https://platform.opentargets.org/target/ENSG00000140262;1 Basic domains;1.2 Basic helix-loop-helix factors (bHLH);1.2.1 E2A;876;225;120;318;407;5_None;393;42.95;246;120;330;22.59;268;67;62;19.57;154;160;1;0.79;396;401;9;0.36;228;318;Type 2 Diabetes Mellitus;0;43;0.001478319;194;0.019776589;379;0.011695765;185;0;288;0.044004037;444;0;526;0.001478319;307;0;251;0;378;0;352;0.007391597;201;0.005174118;183;0.002956639;407;0;134;0.269591942;93;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0653;NR4A3;ENSG00000119508;HGNC:7982;8013;Nuclear receptor subfamily 4 group A member 3 (Mitogen-induced nuclear orphan receptor) (Neuron-derived orphan receptor 1) (Nuclear hormone receptor NOR-1);Q92570;#N/A;https://platform.opentargets.org/target/ENSG00000119508;2 Zinc-coordinating DNA-binding domains;2.1 Nuclear receptors with C4 zinc fingers;2.1.4 NGFI(NR4A);1082;302;188;456;407;4_Low;380;30.54;259;188;306;8.25;300;324;73;21.77;127;139;1;0.52;396;550;9;0.2;228;456;Type 2 Diabetes Mellitus;0;43;0;213;0.043198636;261;0.022366699;108;0;288;0.037533202;512;0.025819259;165;0.002956639;259;0;251;0.003767661;267;0;352;0.012991964;130;0;327;0.005245981;330;0;134;0.048775698;247;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tchem;1;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0885;SRY;ENSG00000184895;HGNC:11311;6736;Sex-determining region Y protein (Testis-determining factor);Q05066;https://jaspar.elixir.no/search?q=Q05066;https://platform.opentargets.org/target/ENSG00000184895;4 Other all-alpha-helical DNA-binding domains;4.1 High-mobility group (HMG) domain factors;4.1.1 SOX-related;2424;902;564;692;1161;4_Low;312;9.32;338;564;305;6.06;302;435;5;1.83;804;773;2;1.43;287;294;9;0.09;228;692;Cancer;0;43;0;213;0.007072321;589;0.011641765;186;0.004496555;184;0.023431986;686;0;526;0;358;0;251;0.007453194;198;0;352;0.004065378;256;0.017534511;73;0.01555435;246;0;134;0.001847899;647;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tbio;2;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0817;SIX1;ENSG00000126778;HGNC:10887;6495;Homeobox protein SIX1 (Sine oculis homeobox homolog 1);Q15475;https://jaspar.elixir.no/search?q=Q15475;https://platform.opentargets.org/target/ENSG00000126778;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.6 HD-SINE;592;116;159;350;127;5_None;557;36.51;160;159;506;19.89;149;85;49;15.15;187;201;2;1.47;287;288;9;0.32;228;350;Benign Prostatic Hyperplasia;0;43;0;213;0.003511009;788;0.002217479;350;0.171658247;23;0.087718403;181;0.011087396;270;0.004434958;209;0;251;0;378;0.026034848;94;0.003695799;262;0;327;0;497;0;134;0.007761177;470;2;0.15;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Inhibits;#N/A;Pro-Longevity;4;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0894;TAL1;ENSG00000162367;HGNC:11556;6886;T-cell acute lymphocytic leukemia protein 1 (TAL-1) (Class A basic helix-loop-helix protein 17) (bHLHa17) (Stem cell protein) (T-cell leukemia/lymphoma protein 5);P17542;https://jaspar.elixir.no/search?q=P17542;https://platform.opentargets.org/target/ENSG00000162367;1 Basic domains;1.2 Basic helix-loop-helix factors (bHLH);1.2.3 Tal-related;788;190;121;229;407;5_None;607;42.75;132;121;528;18.87;141;97;77;22.83;118;130;2;1.04;287;376;9;0.51;228;229;Alzheimer Disease;0;43;0;213;0.204854628;136;0.002956639;323;0;288;0.022516449;705;0;526;0;358;0;251;0.003695799;268;0;352;0.002176928;319;0.009726768;133;0.201054218;102;0.003695799;64;0.05828069;226;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0845;SOX11;ENSG00000176887;HGNC:11191;6664;Transcription factor SOX-11;P35716;#N/A;https://platform.opentargets.org/target/ENSG00000176887;4 Other all-alpha-helical DNA-binding domains;4.1 High-mobility group (HMG) domain factors;4.1.1 SOX-related;1140;329;192;510;407;5_None;693;29.9;96;192;655;16.52;91;127;34;11.12;263;268;4;2.27;156;190;9;0.17;228;510;Cancer;0;43;0;213;0.003695799;717;0.009609076;207;0.012750505;102;0.095252374;145;0.009793866;286;0;358;0;251;0;378;0;352;0.023622915;81;0.003582871;231;0.003695799;365;0;134;0.004065378;555;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0665;OSR1;ENSG00000143867;HGNC:8111;130497;Protein odd-skipped-related 1;Q8TAX0;https://jaspar.elixir.no/search?q=Q8TAX0;https://platform.opentargets.org/target/ENSG00000143867;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.2 Other factors with up to three adjacent zinc fingers;1812;611;350;294;1161;4_Low;195;17.3;512;350;147;2.03;592;858;44;13.18;216;232;4;2.08;156;206;9;0.4;228;294;Alzheimer Disease;0;43;0;213;0.215262206;130;0.007391597;242;0;288;0.036394214;526;0.049523701;105;0.001478319;307;0.010132648;107;0;378;0.071721693;40;0;353;0;327;0.002217479;424;0;134;0.005913278;508;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;4_Low;Possibly targetable with +/- conflicting evidence across databases (e.g. Pharos TDL at least Tchem and/or DGIDB ALL >0) but no indication of drugs with known MOA.;Tchem;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1034;ZBTB20;ENSG00000181722;HGNC:13503;26137;Zinc finger and BTB domain-containing protein 20 (Dendritic-derived BTB/POZ zinc finger protein) (Zinc finger protein 288);Q9HC78;#N/A;https://platform.opentargets.org/target/ENSG00000181722;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;637;132;220;235;407;5_None;274;26.33;380;220;209;4.86;434;512;61;19.08;155;163;4;2.39;156;180;9;0.5;228;235;Type 2 Diabetes Mellitus;0;43;0;213;0.037635574;277;0.007761177;238;0;288;0.036811456;522;0;526;0.002771849;268;0.004250168;171;0.033262187;84;0.006098068;207;0;353;0.001478319;284;0;497;0;134;0.373798704;50;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0083;CAMTA1;ENSG00000171735;HGNC:18806;23261;Calmodulin-binding transcription activator 1;Q9Y6Y1;#N/A;https://platform.opentargets.org/target/ENSG00000171735;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;1126;326;85;859;407;5_None;295;52.41;357;85;151;8.55;579;310;140;41.32;40;46;4;2.54;156;168;9;0.05;228;859;Cancer;0;43;0;213;0.001478319;861;0.002217479;350;0;288;0.025623994;652;0.001478319;494;0;358;0.005174118;153;0.007391597;199;0.001478319;315;0;353;0;327;0.001478319;450;0;134;0.005061191;529;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0700;PITX1;ENSG00000069011;HGNC:9004;5307;Pituitary homeobox 1 (Hindlimb-expressed homeobox protein backfoot) (Homeobox protein PITX1) (Paired-like homeodomain transcription factor 1);P78337;https://jaspar.elixir.no/search?q=P78337;https://platform.opentargets.org/target/ENSG00000069011;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.3 Paired-related HD;1092;304;146;508;1161;5_None;752;37.97;87;146;721;25.87;74;44;26;8.93;323;313;5;3.16;132;134;9;0.17;228;508;Type 2 Diabetes Mellitus;0;43;0;213;0.011828881;461;0;430;0;288;0.033032834;565;0;526;0.003695799;228;0.016261514;73;0;378;0;352;0.024407885;79;0.018663783;64;0.007925435;308;0.002217479;91;0.049498035;244;0;0;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Induces;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0067;BCL11B;ENSG00000127152;HGNC:13222;64919;B-cell lymphoma/leukemia 11B (BCL-11B) (B-cell CLL/lymphoma 11B) (COUP-TF-interacting protein 2) (Radiation-induced tumor suppressor gene 1 protein) (hRit1);Q9C0K0;#N/A;https://platform.opentargets.org/target/ENSG00000127152;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;734;158;49;602;127;5_None;631;68.12;119;49;496;21.8;154;72;129;42.77;46;42;6;3.55;105;115;9;0.12;228;602;Cancer;0.006077535;22;0;213;0.019016025;383;0.007391597;242;0;288;0.064580812;319;0.003695799;395;0.001478319;307;0.013304875;87;0;378;0;352;0;353;0.003695799;213;0.004229636;357;0;134;0;694;2;0.15;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Inhibits;#N/A;Pro-Longevity;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0911;TBX5;ENSG00000089225;HGNC:11604;6910;T-box transcription factor TBX5 (T-box protein 5);Q99593;https://jaspar.elixir.no/search?q=Q99593;https://platform.opentargets.org/target/ENSG00000089225;6 Immunoglobulin fold;6.5 T-Box factors;6.5.4 TBX2-related;1399;429;154;77;1161;5_None;445;37.02;214;154;372;11.94;224;209;66;20.92;148;147;7;4.16;90;98;9;0.94;228;77;Chronic Obstructive Pulmonary Disease;0;43;0;213;0.263567986;98;0;430;0.270001708;17;0.037490341;513;0.323527525;17;0.024730435;69;0;251;0.008887026;185;0;352;0.004434958;236;0.003695799;213;0;497;0;134;0.004619748;535;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0755;RAG1;ENSG00000166349;HGNC:9831;5896;"V(D)J recombination-activating protein 1 (RAG-1) (RING finger protein 74) [Includes: Endonuclease RAG1 (EC 3.1.-.-); E3 ubiquitin-protein ligase RAG1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAG1)]";P15918;#N/A;https://platform.opentargets.org/target/ENSG00000166349;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;2184;785;254;762;1161;5_None;616;23.29;125;254;598;14.25;110;166;10;3.51;596;565;8;5.52;70;60;9;0.08;228;762;Cancer;0;43;0;213;0.015789478;412;0.012300676;180;0;288;0.020170812;736;0.002771849;469;0.002217479;276;0.008315547;129;0.006037908;220;0;352;0;353;0;327;0.005122787;335;0;134;0.004065378;555;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
